Short-data encryption tester v.1.04 22.06.2023 12:15
Huffman binary tree prepared, no of elements = 1403, root = 1402
Absolute: min. level=9, max. level=18, av. level=10
Weighted: min. level=4.50, max. level=18.00, av. level=5.56 compression=70%
All-zero element: 826 '@8' of level 9 and weight=5
Processing items...
No of items = 25000, digits before decimal point = -10, digits after decimal point = -7
No; String; Length[B]; String_noised; Length[B]; String_encoded_bin; String_encoded_hex; Length[B]; Add_noise_time[us]; Encryption_time[us]; Decryption_time[us]; Remove_noise_time[us]; Total_time[us]
9026; 764010376.04692; 15; @764010376_~.0^4=692; 20; 10011000010000111011000010110101111101010111101111100011001100000101001010111101011100000100010010100000; 89340B5B5FB73E0325DB07440A; 13; 13; 767; 806; 10; 1596
9027; 32.670792; 9; _32).670&792; 12; 0101110011101000001100010111100101001001001101101000100101000000; C58E139794639804; 8; 6; 442; 468; 6; 922
9028; 529771065.672718; 16; *52!~$977106~5.672718; 21; 0110111101111000000101101001111011101001001101010000101101000111000010111101111001001010011010111001011000000000; F68761E99E53B074B0EDA4B66900; 14; 13; 782; 832; 11; 1638
9029; 38696804; 8; %38696*804; 10; 100111010010101111110101100100010010101011111000; D9B25F19A28F; 6; 5; 402; 411; 5; 823
9030; 2.481; 5; _2.481; 6; 01111000001100011111101101110100; 8713BF47; 4; 2; 199; 208; 4; 413
9031; 4.4; 3; $4.4; 4; 010111011101100011111000; D58D8F; 3; 2; 107; 115; 2; 226
9032; 52; 2; %52; 3; 010110100110110110000000; A5D608; 3; 3; 236; 246; 2; 487
9033; 2.35; 4; $2.35; 5; 00010100010001011011100100100000; 41549B02; 4; 3; 209; 220; 3; 435
9034; 4130; 4; ~4130; 5; 10001110011101001000100110000000; E8479808; 4; 2; 259; 278; 3; 542
9035; 33521.380244; 12; &~335)2%1.380244; 16; 10001001000101110101100001001011011111011010110100101001101101110100111011100000; 987185B4D7DA927BE40E; 10; 10; 971; 1003; 8; 1992
9036; 4395260.7964; 12; $439526#0.$79!64; 16; 01011101110011101110101000011111101101110101010110011101010110001001110000111010; D5ECAEF17B55D985C9A3; 10; 9; 760; 780; 8; 1557
9037; 2.7; 3; %2.7; 4; 101110110010000101000000; BB1204; 3; 3; 187; 197; 3; 390
9038; 7634515.04; 10; ^$7634515.0!4; 13; 010111001010111101111010101011110001111111001001001001110001011111010100; C5FAA7FAF19C72714D; 9; 7; 516; 533; 7; 1063
9039; 88204.84; 8; !^88204.84; 10; 01011010100101011101001111110110110101010001011000000000; A5593D6F5D6100; 7; 5; 410; 432; 6; 853
9040; 686515.84931; 12; %6=86515.849=_31; 16; 10011001011001110010110111101110011010110010110010100000101111100001000100000000; 9976D2EEB6C20AEB1100; 10; 10; 760; 785; 9; 1564
9041; 24702.37780; 11; &24702&.3!7780; 14; 011110001110011100110110111010111110101100010100100001001010111101011000; 877E63BEBE4148FA85; 9; 7; 625; 655; 8; 1295
9042; 4723.771384; 11; _47@2*3.771384; 14; 101011001110000110111001101010101100100001001011101001000010110000000000; CA1E9BAA8CB44AC200; 9; 8; 736; 767; 7; 1518
9043; 176296.31267; 12; @176%296#.3126$7; 16; 11111111110111101111101110110010110010010111101100010000000011011101110101010000; FFEDBF2B9CB701D0DD05; 10; 10; 731; 758; 8; 1507
9044; 7352.157; 8; %7352.)157; 10; 11010000100110111101111110101100000000101111111110000000; 0DB9FDCA20FF08; 7; 5; 583; 607; 6; 1201
9045; 8.99; 4; *8.99; 5; 00100101000011000110001010100000; 52C0260A; 4; 3; 123; 133; 3; 262
9046; 339894.6485; 11; &339894#.64(85; 14; 001000000011101110111110001011001110000010111111000110101000101001000000; 02B3EBC20EFBA1A804; 9; 7; 731; 761; 7; 1506
9047; 90185850.611580; 15; @9)^01~858&50.611580; 20; 101001110001100000001000010110001011110001010111110001000010101011010101111111110011010111101011; 7A818085CB754CA25DFF53BE; 12; 13; 1068; 1089; 10; 2180
9048; 3571142.6057; 12; (3&5711$42(.6057; 16; 01000000111000100001001101010111111100000001111001111111110111111110101111111110; 042E31750FE1F7FDBEEF; 10; 10; 840; 859; 8; 1717
9049; 605879; 6; )6=05879; 8; 0110100100110001111100101011100101100100; 96132F9B46; 5; 4; 398; 409; 5; 816
9050; 7823.6678; 9; ~7823!_.6678; 12; 1001100111011010101010001010010111011011100000011111011000000000; 99AD8A5ABD186F00; 8; 7; 554; 579; 7; 1147
9051; 206.60; 6; #(206.60; 8; 0010111010111111011100010101110111111110; E2FB17D5EF; 5; 4; 318; 326; 5; 653
9052; 647527510.8403; 14; ^647)527510#.8&403; 18; 1001110100000111001111111000001101001010001111110110010010011001011011100111110111110100; D970F338A4F34699E6D74F; 11; 10; 973; 994; 9; 1986
9053; 331607624.7675; 14; ^33*(1607624.76_75; 18; 011011000010100101110010010000110111111110101111011110010001100100001010011000101011011010000000; C6922734F7FA9791A0266B08; 12; 10; 652; 691; 10; 1363
9054; 304022.62; 9; %30~4*022.62; 12; 1001110100110001010101001001111011011101011111101010111110011000; D91345E9DDE7FA89; 8; 7; 632; 652; 7; 1298
9055; 8.47; 4; @8.47; 5; 0000000011000111110100100000000000000000; 007C2D0000; 5; 3; 212; 227; 3; 445
9056; 924202643.37976; 15; )924202$64=3=.%37976; 20; 10100010000010001100111111011101110011011000011101101111100110101110010100111010010010110011011110111100; 2A80FCDDDC78F6A95EA3B473CB; 13; 13; 851; 879; 10; 1753
9057; 45650887.099; 12; ^456*5088(7.0$99; 16; 10101111010101001110101101111010101010111001000010000000100010110001011110000100; FA45BEA7BA0908B87148; 10; 10; 621; 643; 8; 1282
9058; 2.383; 5; _2.383; 6; 01111000001000101101011110010000; 87227D09; 4; 3; 177; 185; 3; 368
9059; 818.110799; 10; !818.#11_0799; 13; 000101011010000111110000110100100001101101011011001011001100010101000000; 511A0F2DB1B5C25C04; 9; 7; 491; 515; 7; 1020
9060; 6315.7019; 9; =6&3)15.7019; 12; 0111000000010000001000000001001001001000101001010001111010000000; 07010221845AE108; 8; 7; 594; 620; 6; 1227
9061; 74.50611; 8; (74.5061=1; 10; 111001001011010101001100011001010111111111010100; 4E5BC456F74D; 6; 5; 626; 635; 6; 1272
9062; 467181426.192; 13; ~4%67181^426@.192; 17; 1000111001100110010010011010110110111011010111101000110111010100000010001111010110110110; E86694DABBE5D84D805F6B; 11; 11; 743; 761; 8; 1523
9063; 52813430.667865; 15; %5281@3_430.66!7=865; 20; 010110100011110111100000101011001100001100000010101011010000001101000001011001110010110111100000; A5D30ECA3C20DA301476D20E; 12; 14; 1159; 1192; 10; 2375
9064; 776340.721; 10; #*7763%40.721; 13; 011101000100010010110011000111011110101001010101100111100100100101000000; 47443BD1AE55E99404; 9; 8; 426; 446; 6; 886
9065; 40610.123; 9; @40&610.)123; 12; 1001101111110111001010111111010101011010000000011000010110000000; B97FB25FA5105808; 8; 7; 760; 788; 6; 1561
9066; 83454704.8398; 13; ~(8!3454704.839~8; 17; 0110010001101111110010101011110101001100010100100110101010011110010000111001001100101100; 46F6ACDBC425A6E93439C2; 11; 10; 742; 760; 9; 1521
9067; 13866156.1; 10; ~1386^615#6.1; 13; 111010111001010011110100000101011111100010011110001010110010100000000000; BE494F518FE9B28200; 9; 7; 695; 726; 7; 1435
9068; 3.722441; 8; (3.722^441; 10; 010000001010000101111101101101011110101110010101; 041AD75BBE59; 6; 5; 522; 532; 5; 1064
9069; 8.196491; 8; ()8.196491; 10; 110101100000101010100011110101000011101011001111; 6DA03A4DA3FC; 6; 5; 534; 544; 6; 1089
9070; 6482.28; 7; &6(482.28; 9; 01110001101100101111011010101010101001101100101100000000; 172B6FAA6ABC00; 7; 4; 423; 445; 5; 877
9071; 752720.136; 10; _75272^0.13%6; 13; 101001100101000011110111100100101111010000101101011011100001001001000000; 6A057F294FD2E62104; 9; 7; 546; 573; 7; 1133
9072; 456373553.00; 12; ~4~56~373553.0(0; 16; 10001110010100011101110111110111111000001101111100010111001000001010001100000010; E815DD7F0EFD71023A20; 10; 9; 655; 674; 8; 1346
9073; 637249.434445; 13; =63724_9).43@4445; 17; 0111000000111111000001000110110100011000100010001100000100110111001110111110010010000000; 07F340D681881C73B34E08; 11; 10; 1102; 1139; 9; 2260
9074; 1445394.107; 11; !1445$39)4.107; 14; 101000100100111011110010010100111011101011011011000101101001110110110000; 2AE42F35ABBD61D90B; 9; 8; 640; 665; 8; 1321
9075; 5499461.9440; 12; #)549$94*61.9440; 16; 10010000100101001101011110110010100111111001010011010110101010011111010000110000; 09497D2BF9496D9A4F03; 10; 10; 682; 707; 8; 1407
9076; 55; 2; ~55; 3; 010001110110010010000000; 744608; 3; 2; 131; 141; 2; 276
9077; 1.408; 5; @1.408; 6; 11111111111000111110101010111000; FF3EAE8B; 4; 2; 280; 289; 4; 575
9078; 9376.3376; 9; __9%376.3376; 12; 0110111100001011111011111100010001010111011101011011110111100000; F6B0FE4C7557DB0E; 8; 7; 443; 466; 6; 922
9079; 4593.4587; 9; _45(&93.4587; 12; 1010110011111000111100111001101010101100101110011001011100100000; CA8F3FA9CA9B7902; 8; 6; 592; 612; 7; 1217
9080; 18109; 5; _18109; 6; 01101100111011011101011001010000; C6DE6D05; 4; 3; 302; 312; 3; 620
9081; 7.51991; 7; ~7.51=991; 9; 100110011011011100110000101000111100001001010000; 997B033A2C05; 6; 5; 273; 283; 5; 566
9082; 1853536.371; 11; &18*5_3536.371; 14; 101100101101101100011111001100110111101110011110100010110101001101010000; 2BBDF133B7E9B83505; 9; 7; 570; 594; 7; 1178
9083; 27361291.743; 12; )27)3612((91.743; 16; 11111101111101111001110011110101011001100110001000110011110100001010011000000000; DF7FC95F6626330D6A00; 10; 10; 848; 876; 9; 1743
9084; 170300920.86; 12; ==170~3009*20.86; 16; 01101011001001000110100010101011001001011011001010001001101010101011001011111100; B64286BA522B98AA2BCF; 10; 10; 708; 730; 8; 1456
9085; 295.25505; 9; !29~5.255*05; 12; 1001011001011100100100100100100001000111011110111001110011100000; 69C5298474B7C90E; 8; 7; 495; 514; 6; 1022
9086; 9278.205; 8; %9278.2@05; 10; 10000111000011010010100010101011101001001110011100000000; 78D082BA4A7E00; 7; 5; 560; 583; 5; 1153
9087; 4.7; 3; $4.7; 4; 010111011100100001010000; D58C05; 3; 2; 123; 132; 3; 260
9088; 898484419.3077; 14; _898$484419.(307~7; 18; 1111001111110001010101110111000101100001110010101011001000001000000101110110111001100110; 3F1F751716AC2B8071E666; 11; 10; 893; 915; 10; 1828
9089; 8162.857; 8; @8162.8&57; 10; 00000000101001110101111110101011010010001011111111100000; 007AF5BA84FB0E; 7; 5; 490; 511; 5; 1011
9090; 2857; 4; #2857; 5; 1000101001100010100101001000000000000000; A826490800; 5; 2; 142; 154; 3; 301
9091; 23756089.570469; 15; *23!756(089.5_@70469; 20; 00100110110001010010101101101010000011101010101110011001000011111001110011000010111110001000110101000000; 625CB2A6E0BA99F0C92C8FD804; 13; 13; 887; 930; 10; 1840
9092; 17925448.01; 11; #179254%48@.01; 14; 000011100001011001000100011011100111010001000010101000000100001011000000; E06144E647240A240C; 9; 7; 704; 731; 7; 1449
9093; 84556.883; 9; &845$56.88~3; 12; 0011000011110011001100010110100010101101010111010101110111000000; 033F1386DAD5D50C; 8; 7; 560; 584; 7; 1158
9094; 1263953.0; 9; @126(3953.*0; 12; 1111111110001101110100000011010001011101011001010100000000000000; FFD80D43D5560400; 8; 7; 586; 614; 7; 1214
9095; 1895025.4395; 12; _189%5025!.4_395; 16; 01101100111111100010101101000110111011010001111110001111101011100111010001011000; C6EFB264DEF1F8EA4785; 10; 10; 762; 787; 9; 1568
9096; 7576.9008; 9; ))7576.900=8; 12; 1011100101101101101010111101111000110001001110110110011100000000; 9BD6BAED13B37600; 8; 7; 451; 477; 6; 941
9097; 417731616.551074; 16; ~41773$1616.*55^107#4; 21; 1000111001100100011000100011100111111010101111111000101011011011110100110110111100011110110011001111101010000000; E8462693AFFBA8BD3DF6E1CCAF08; 14; 14; 891; 938; 10; 1853
9098; 5.50; 4; *5.50; 5; 01101111010110111001010011000000; F6B5490C; 4; 2; 137; 147; 3; 289
9099; 320974269.08; 12; )32#0974@269.0#8; 16; 01111101100100000000110010100111111010010011010011000110101100000101001000110000; D709C07A9E436C0B2503; 10; 9; 666; 683; 8; 1366
9100; 7.627661; 8; *%7.627661; 10; 010000110000001000111110011101111011111010111111; 3420E377EBFB; 6; 5; 353; 363; 6; 727
9101; 2785; 4; $2785; 5; 00010100011101100011001001000000; 41672304; 4; 3; 282; 294; 3; 582
9102; 265.31895; 9; $265@.3189)5; 12; 0001010001011011110010100000010001000001111100011111100000000000; 41B5AC40141F8F00; 8; 7; 690; 718; 7; 1422
9103; 7402518.14289; 13; %7=4025~1%8.14289; 17; 1101000011010110101001101110111011111010011110000001010101100010010111101111100010101000; 0D6D6AEEAF875126E58F8A; 11; 10; 923; 944; 9; 1886
9104; 9.58122; 7; @9.5812_2; 9; 10100111000110111001101101110101110101110110110110000000; 7AB1B9577DD608; 7; 4; 406; 428; 5; 843
9105; 1903.3; 6; )1903._3; 8; 1000000001001000111101011001001011100110; 08845F296E; 5; 4; 343; 353; 5; 705
9106; 202.979; 7; =202(.979; 9; 01111000110011011101011111111110111010100010101000000000; 87DC7DEFAEA200; 7; 5; 464; 488; 5; 962
9107; 3136878.347; 11; (313_68)78.347; 14; 010000001110100100010010100101010100111101100010001011010011100110000000; 049E2159F426D29308; 9; 7; 734; 767; 7; 1515
9108; 7.281; 5; &7.281; 6; 01001101101010100110101101110100; D4AAB647; 4; 3; 199; 208; 4; 414
9109; 721895726; 9; =%7218(95726; 12; 0111110010001111001001010000111111101110101111111110001101110000; C7F852F0EEFB3E07; 8; 7; 590; 611; 6; 1214
9110; 84.1; 4; *84.1; 5; 00100101001101010100010100000000; 52535400; 4; 3; 235; 246; 3; 487
9111; 6.99; 4; ~6.99; 5; 10100101100000110001100010101000; 5A38818A; 4; 3; 80; 88; 3; 174
9112; 869216363.169; 13; ^86%921@6363.1_69; 17; 1011100011001110111000100101000001011001100011110011000111001011010010010100100010101000; 8BEC2E0595F813BC94848A; 11; 10; 701; 724; 8; 1443
9113; 5.45; 4; %5.45; 5; 01011010011000111111100100100000; A5369F02; 4; 3; 252; 263; 3; 521
9114; 96; 2; !96; 3; 100000010010100100100000; 189202; 3; 2; 76; 85; 2; 165
9115; 956.645; 7; @9$56.645; 9; 10100111001100010110100010101110000111011100100100000000; 7A1386EAD19C00; 7; 4; 457; 481; 5; 947
9116; 1569.09; 7; !1$569.09; 9; 10100010011100010110100011010110000010100100010101000000; 2A17866DA05404; 7; 5; 238; 256; 5; 504
9117; 97788889.51993; 14; @9778888=9.5_19~93; 18; 1010011100000100101010101110100101011101000000110011011100101101100110111001000100111100; 7A40AA9ED53073D2B919C3; 11; 10; 665; 687; 9; 1371
9118; 915866765.892; 13; $915~8$66765$.892; 17; 1001010111110011010010111101101011111011010111011011110001110001111110001110110110000000; 593FB4ADBFD5CB178FDE08; 11; 10; 1023; 1060; 9; 2102
9119; 89603; 5; $89603; 6; 01001000101011001010111110100000; 84CAFA0A; 4; 3; 273; 284; 3; 563
9120; 341731409.26181; 15; ^3417&3=14_09.261&81; 20; 011011000001110010101111000100000000101100010010110101101101100100000001101111111010011011011101; C6C1FA01B0216D9D10FB6ADD; 12; 13; 969; 990; 10; 1982
9121; 342744.95; 9; #3)4=2744.95; 12; 1000111000101101101100111100011001111110100011010101010100010110; E8D23B6CE7D85561; 8; 6; 371; 386; 6; 769
9122; 823.600; 7; !823.6_00; 9; 000101011110000101100010111101101011011010011000; 511E266F6B89; 6; 5; 382; 391; 5; 783
9123; 3.7; 3; ^3.7; 4; 011011000001000010100000; C6010A; 3; 2; 101; 110; 2; 215
9124; 59627238.6; 10; &5962723%8).6; 13; 110001000010110010011010010111000010111001011010000010001001001001000000; 4CC2A9C5E2A5802904; 9; 7; 718; 745; 7; 1477
9125; 1.6250; 6; !1.6#250; 8; 1010001001000101111100010100110110001100; 2A541FD4C8; 5; 5; 211; 219; 4; 439
9126; 7.6; 3; (7.6; 4; 111001001000101111000000; 4EB80C; 3; 2; 235; 245; 3; 485
9127; 1102.764; 8; !1102.^764; 10; 10100010011110001110111111010110111111101000011101000000; 2A87FE6DEF7804; 7; 5; 396; 418; 6; 825
9128; 14.106; 6; (1$4.106; 8; 0100100001010111011100010110100000101100; 84751786C2; 5; 5; 382; 393; 4; 784
9129; 39.495797; 9; !39#.495&797; 12; 0111011111001101010110001111110100010110100110110110111010000000; 77DC85DF61B9E608; 8; 7; 368; 394; 7; 776
9130; 597598.3; 8; =597*598.3; 10; 01010011100110111010011011110111100010110001011010000000; 35B96A7FB86108; 7; 5; 324; 348; 6; 683
9131; 19918; 5; ^19918; 6; 01111000100111100001010000111000; 87E94183; 4; 3; 179; 189; 3; 374
9132; 359401334; 9; !3%594@01334; 12; 0111011110101101000101001111001101100110100100010101011110000000; 77DA413F66197508; 8; 7; 574; 602; 6; 1189
9133; 1024988.0; 9; &!1024(988.0; 12; 1000101000111000111001000110111101110010101110101000001010000000; A8834EF627AB2808; 8; 7; 633; 656; 6; 1302
9134; 8; 1; )8; 2; 0110101000000000; A600; 2; 2; 151; 158; 1; 312
9135; 5.01685; 7; )$5.01685; 9; 10000001011001001001010000101101000000011100100100000000; 184649D2109C00; 7; 5; 526; 550; 5; 1086
9136; 39661.56; 8; ~39*661.56; 10; 101110111000110100010000001111010110101010011101; BBD801D3A6D9; 6; 5; 450; 460; 6; 921
9137; 4670.44; 7; )46@70.44; 9; 10110110110101110111100101001011000111111111010100000000; 6B7D97B4F15F00; 7; 4; 371; 395; 5; 775
9138; 63137.67; 8; _63137.6~7; 10; 010010100100010000001111110000001011111001100110; A444F00CEB66; 6; 5; 366; 377; 6; 754
9139; 8.6168; 6; $8$.6168; 8; 0100100010011100011010111111100000001000; 84C9B68F80; 5; 4; 433; 446; 5; 888
9140; 76534.50863; 11; _76!534.50)863; 14; 101001100111001011100010111000110101010011000110001101010010011000111000; 6A272E3E456C536283; 9; 8; 822; 844; 7; 1681
9141; 9.38; 4; $9.38; 5; 10010101110001011011100101100000; 595C9B06; 4; 3; 193; 203; 3; 402
9142; 96.064256; 9; &=96.%064256; 12; 00111001001011001011000010100000101100001111001010011101; 93C20B0A0B2FD9; 7; 7; 601; 612; 6; 1226
9143; 78.351102; 9; %!78^.351102; 12; 10011101011110110001001011110011011111001000011011011101; D9B7213FC768DD; 7; 6; 591; 602; 6; 1205
9144; 1.386897; 8; !1.3868!97; 10; 101000100110001011010101111111011111101101110100; 2A265DDFBF47; 6; 5; 369; 380; 6; 760
9145; 64.7674; 7; &(64.7674; 9; 101011100011000011101010000101101101011111101010; EA03AE617DAE; 6; 4; 440; 450; 5; 899
9146; 4473476; 7; =4)473476; 9; 10101101010101101101100010001110011100110100100100000000; DA658DE8379400; 7; 5; 409; 433; 5; 852
9147; 3.945616; 8; *3.9~45616; 10; 01010000100011000110001110010101001110110100111010000000; 05C83659B3E408; 7; 5; 373; 397; 5; 780
9148; 68163223.6; 10; %681@632$23.6; 13; 100110010101101110111001111101110010100000101000101011001001001001000000; 99B59B7F8282CA2904; 9; 7; 646; 673; 7; 1333
9149; 22; 2; $22; 3; 000101000110110110000000; 41D608; 3; 2; 200; 210; 2; 414
9150; 92558284.84575; 14; *9255)8=284@.84575; 18; 1000100001000100011100001001010010110011110111110111100001100101101110011001011011010000; 884407493BFD87569B690D; 11; 11; 907; 935; 9; 1862
9151; 80203.3682; 10; &80$203.368$2; 13; 001100001010110001011111101110101100100111001111011000000001101101100000; 03CAF5AB9CFC06B106; 9; 7; 691; 716; 7; 1421
9152; 4.0; 3; @4.0; 4; 100110111100000101000000; B91C04; 3; 2; 147; 155; 2; 306
9153; 345; 3; %345; 4; 100111010011110011000000; D9C30C; 3; 3; 252; 261; 3; 519
9154; 9.923; 5; =9.923; 6; 00000110000110001110000101100000; 60811E06; 4; 3; 300; 312; 4; 619
9155; 8660423.416; 11; @866042%3.41~6; 14; 000000001000000111011111000011011111010101100100111001010110100101100000; 0018FDD05F465E9606; 9; 7; 704; 726; 7; 1444
9156; 551.00014; 9; ^5%51.#00014; 12; 00011001101011010011010110101000100100111011011000100100; 91DA538A396B42; 7; 7; 626; 642; 6; 1281
9157; 10681354.484401; 15; *1068)135)4).4844&01; 20; 100101000010000101110101010011101001001000010011101000101100011111001011000101011010010000101100; 491257E429312A7CBC514AC2; 12; 13; 1055; 1078; 10; 2156
9158; 797.085450; 10; *#797.08*5450; 13; 001000100001011001000001000101010111001101111011110011000100110000000000; 2261145137B7CCC400; 9; 7; 576; 607; 7; 1197
9159; 59461658; 8; !594)61658; 10; 10011100010101001111011010010011010011101001010111000000; C9456F39E4590C; 7; 5; 398; 420; 5; 828
9160; 58438.6; 7; *^58438.6; 9; 100011000100101011100110000000010101001001001000; C8A46E102584; 6; 4; 468; 481; 4; 957
9161; 260834.104555; 13; @26$0^834^.104555; 17; 1001101001001010101110010001101111001000111000110001011010101111100001010010111001001000; A9A49BB18C3E61FA58E284; 11; 10; 919; 944; 9; 1882
9162; 430.63; 6; @430@.63; 8; 1001101111001001011010100000010011000111; B99CA6407C; 5; 4; 384; 392; 4; 784
9163; 793819.82; 9; $7$93)819.82; 12; 0111010101100101011000111000101101110101100100001011010101000000; 575636B857095B04; 8; 7; 460; 484; 7; 958
9164; 82; 2; *82; 3; 001001010110110110000000; 52D608; 3; 3; 150; 160; 2; 315
9165; 269256205.1331; 14; (2)692&56205.1=331; 18; 001101110011010010011000100101110001000011111001101110011100001011010101111100110001000000000000; 73438979019F9B2C5D3F0100; 12; 10; 765; 808; 9; 1592
9166; 118198.318; 10; &1_18198.)318; 13; 101100101011011001110110111011110001010011101001000100000110010110000000; 2B6B67FE419E015608; 9; 7; 539; 574; 7; 1127
9167; 39.42; 5; ~39.42; 6; 10111011100110010000000011110000; BB99000F; 4; 2; 214; 224; 4; 444
9168; 1585.8; 6; !1585~.8; 8; 1010001001001010111110111110011001011000; 2AA4BF6E85; 5; 4; 330; 341; 4; 679
